,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea,zipcode_int,airbnb_price_mean,airbnb_record_count
12339,Ivanhoe East,3,h,1535000.0,7.8,3079.0,3.0,2.0,1.0,1930.0,,Eastern Metropolitan,-37.77536,145.06295,128.0,3079.0,125.47368421052632,38.0
12340,Keilor,3,h,678500.0,14.5,3036.0,3.0,1.0,2.0,1975.0,,Western Metropolitan,-37.71296,144.82223,104.0,3036.0,228.2,5.0
12341,Keilor Downs,4,h,720000.0,15.5,3038.0,4.0,2.0,2.0,1985.0,,Western Metropolitan,-37.72086,144.79399999999995,177.0,3038.0,91.0,8.0
12342,Keilor East,4,h,1210000.0,11.7,3033.0,4.0,4.0,3.0,,,Western Metropolitan,-37.74872,144.87558,,3033.0,83.64285714285714,14.0
12343,Keilor East,4,h,1188000.0,11.7,3033.0,4.0,2.0,2.0,1961.0,,Western Metropolitan,-37.74375,144.87487,202.0,3033.0,83.64285714285714,14.0
12344,Keilor East,3,h,1031100.0,11.7,3033.0,3.0,1.0,1.0,,,Western Metropolitan,-37.73514,144.86778,,3033.0,83.64285714285714,14.0
12345,Keilor East,3,h,1076500.0,11.7,3033.0,3.0,1.0,1.0,,,Western Metropolitan,-37.73951,144.86798000000005,,3033.0,83.64285714285714,14.0
12346,Keilor Lodge,3,h,680000.0,15.5,3038.0,3.0,2.0,2.0,1991.0,,Western Metropolitan,-37.69727,144.79371,,3038.0,91.0,8.0
12347,Kew,3,h,1950000.0,5.4,3101.0,3.0,1.0,3.0,,,Southern Metropolitan,-37.79793,145.03833999999995,,3101.0,139.5981308411215,107.0
12348,Kew East,3,h,1700000.0,7.3,3102.0,3.0,1.0,2.0,,,Southern Metropolitan,-37.79733,145.06047,,3102.0,759.0833333333334,12.0
12349,Kew East,4,h,2000000.0,7.3,3102.0,4.0,1.0,1.0,,,Southern Metropolitan,-37.79349000000001,145.04611,,3102.0,759.0833333333334,12.0
12350,Kew East,3,h,1655000.0,7.3,3102.0,3.0,2.0,1.0,,,Southern Metropolitan,-37.78896,145.04728,,3102.0,759.0833333333334,12.0
12351,Kew East,4,h,1980000.0,7.3,3102.0,4.0,2.0,3.0,,,Southern Metropolitan,-37.79187,145.0487,,3102.0,759.0833333333334,12.0
12352,Kingsville,3,h,915000.0,6.4,3012.0,3.0,2.0,4.0,,,Western Metropolitan,-37.81045,144.87311,,3012.0,112.63157894736842,76.0
12353,Kingsville,3,h,1100000.0,6.4,3012.0,3.0,2.0,0.0,1910.0,,Western Metropolitan,-37.81196,144.88208999999995,122.0,3012.0,112.63157894736842,76.0
12354,Lalor,3,h,685000.0,16.3,3075.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.66649,145.0125,,3075.0,142.8,10.0
12355,Lalor,3,h,741000.0,16.3,3075.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.66486,145.02014,,3075.0,142.8,10.0
12356,Maidstone,2,h,865000.0,6.4,3012.0,2.0,1.0,2.0,1950.0,,Western Metropolitan,-37.78947,144.88105,131.0,3012.0,112.63157894736842,76.0
12357,Malvern,3,h,1510000.0,5.9,3144.0,3.0,1.0,0.0,1900.0,,Southern Metropolitan,-37.86115,145.03217,156.0,3144.0,290.84444444444443,45.0
12358,Malvern East,4,h,2525000.0,8.4,3145.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.87427,145.05014,,3145.0,116.26724137931035,116.0
12359,Malvern East,3,h,1902000.0,8.4,3145.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.87742,145.06162,,3145.0,116.26724137931035,116.0
12360,Meadow Heights,3,h,473000.0,17.4,3048.0,3.0,1.0,2.0,1992.0,,Northern Metropolitan,-37.64343,144.91193,129.0,3048.0,57.5,4.0
12361,Melton South,4,h,410000.0,29.8,3338.0,4.0,1.0,2.0,1980.0,,Western Victoria,-37.71077,144.57198,104.0,3338.0,95.48,25.0
12362,Mentone,3,t,875000.0,20.0,3194.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-37.97904000000001,145.06385,19.0,3194.0,153.0,21.0
12363,Mernda,4,h,720000.0,25.9,3754.0,4.0,2.0,2.0,,,Northern Metropolitan,-37.60686,145.08615,245.0,3754.0,115.15789473684211,19.0
12364,Middle Park,2,h,1500000.0,3.0,3206.0,2.0,1.0,1.0,,,Southern Metropolitan,-37.8503,144.96376,,3206.0,229.41803278688525,122.0
12365,Mill Park,3,h,710000.0,17.9,3082.0,3.0,2.0,2.0,,,Northern Metropolitan,-37.65027,145.06136,,3082.0,76.66666666666667,18.0
12366,Mill Park,4,h,757000.0,17.9,3082.0,4.0,2.0,3.0,1985.0,,Northern Metropolitan,-37.67217,145.0642,270.0,3082.0,76.66666666666667,18.0
12367,Mitcham,4,h,1200000.0,17.2,3132.0,4.0,3.0,2.0,2015.0,,Eastern Metropolitan,-37.81338,145.18551000000005,334.0,3132.0,68.60526315789474,38.0
12368,Mitcham,3,h,1237000.0,17.2,3132.0,3.0,2.0,2.0,1970.0,,Eastern Metropolitan,-37.81059000000001,145.18975,187.0,3132.0,68.60526315789474,38.0
12369,Mont Albert,2,u,850000.0,10.2,3127.0,2.0,1.0,1.0,,,Eastern Metropolitan,-37.81452,145.10884,,3127.0,86.41176470588235,68.0
12370,Moonee Ponds,3,h,1205000.0,6.2,3039.0,3.0,1.0,1.0,1910.0,,Western Metropolitan,-37.76464,144.91035,118.0,3039.0,100.98076923076923,52.0
12371,Moonee Ponds,3,h,1240000.0,6.2,3039.0,3.0,2.0,2.0,2007.0,,Western Metropolitan,-37.75947,144.92542,172.0,3039.0,100.98076923076923,52.0
12372,Mooroolbark,3,h,720000.0,26.5,3138.0,3.0,1.0,1.0,1960.0,,Eastern Victoria,-37.78329,145.32271,97.0,3138.0,110.5,14.0
12373,Mulgrave,3,h,888000.0,18.8,3170.0,3.0,1.0,1.0,,,South-Eastern Metropolitan,-37.92509,145.16754,,3170.0,59.45454545454545,22.0
12374,Murrumbeena,3,t,922000.0,10.1,3163.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.90584000000001,145.06169,,3163.0,94.2051282051282,156.0
12375,Newport,4,h,1567000.0,6.2,3015.0,4.0,2.0,2.0,1910.0,,Western Metropolitan,-37.84445,144.87966,181.0,3015.0,132.04615384615386,65.0
12376,Newport,4,h,980000.0,6.2,3015.0,4.0,3.0,2.0,2005.0,,Western Metropolitan,-37.84471,144.86594,,3015.0,132.04615384615386,65.0
12377,Niddrie,4,h,1370000.0,10.4,3042.0,4.0,3.0,2.0,2017.0,,Western Metropolitan,-37.74101,144.88478,251.0,3042.0,81.57142857142857,35.0
12378,North Warrandyte,4,h,902000.0,21.1,3113.0,4.0,2.0,0.0,1970.0,,Eastern Metropolitan,-37.72548,145.20868000000004,147.0,3113.0,281.93548387096774,31.0
12379,Northcote,3,h,1341500.0,5.3,3070.0,3.0,1.0,1.0,1950.0,,Northern Metropolitan,-37.77986,145.00772,,3070.0,113.28169014084507,284.0
12380,Northcote,4,h,1685000.0,5.3,3070.0,4.0,1.0,1.0,1920.0,,Northern Metropolitan,-37.76917,144.98606,112.0,3070.0,113.28169014084507,284.0
12381,Oakleigh,4,h,1495000.0,12.3,3166.0,4.0,2.0,1.0,1950.0,,Southern Metropolitan,-37.90706,145.09524,179.0,3166.0,113.14285714285714,70.0
12382,Oakleigh South,3,h,1110000.0,15.5,3167.0,3.0,1.0,2.0,1970.0,,South-Eastern Metropolitan,-37.93409000000001,145.08383,120.0,3167.0,107.21739130434783,23.0
12383,Ormond,3,h,1103000.0,11.4,3204.0,3.0,1.0,2.0,1960.0,,Southern Metropolitan,-37.90491,145.04568,134.0,3204.0,114.6125,80.0
12384,Parkdale,4,h,1630000.0,21.5,3195.0,4.0,2.0,2.0,,,South-Eastern Metropolitan,-37.99323,145.0744,,3195.0,143.04225352112675,71.0
12385,Parkdale,4,h,1230000.0,21.5,3195.0,4.0,2.0,2.0,,,South-Eastern Metropolitan,-37.98616,145.08139,,3195.0,143.04225352112675,71.0
12386,Pascoe Vale,3,h,850000.0,8.5,3044.0,3.0,1.0,3.0,,,Northern Metropolitan,-37.73366,144.94321000000005,,3044.0,98.95,40.0
12387,Port Melbourne,4,h,1631000.0,3.5,3207.0,4.0,3.0,2.0,,,Southern Metropolitan,-37.83467,144.92775,,3207.0,200.2101167315175,257.0
12388,Port Melbourne,3,h,1845000.0,3.5,3207.0,3.0,3.0,2.0,2009.0,,Southern Metropolitan,-37.83981,144.9364,240.0,3207.0,200.2101167315175,257.0
12389,Port Melbourne,3,h,1000000.0,3.5,3207.0,3.0,1.0,0.0,1890.0,,Southern Metropolitan,-37.83509,144.94286,96.0,3207.0,200.2101167315175,257.0
12390,Prahran,1,h,1475000.0,4.6,3181.0,1.0,1.0,4.0,,,Southern Metropolitan,-37.85553,145.00261,,3181.0,148.1695652173913,460.0
12391,Prahran,3,h,1650000.0,4.6,3181.0,3.0,1.0,0.0,1966.0,,Southern Metropolitan,-37.85793,145.00734,200.0,3181.0,148.1695652173913,460.0
12392,Preston,3,h,1072500.0,8.4,3072.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.73787,145.0229,,3072.0,94.15602836879432,141.0
12393,Preston,3,h,920000.0,8.4,3072.0,3.0,1.0,2.0,1930.0,,Northern Metropolitan,-37.73027,145.00189,,3072.0,94.15602836879432,141.0
12394,Reservoir,3,h,750000.0,12.0,3073.0,3.0,1.0,3.0,,,Northern Metropolitan,-37.70486,145.01169,,3073.0,273.9264705882353,68.0
12395,Reservoir,3,h,755000.0,12.0,3073.0,3.0,1.0,1.0,1965.0,,Northern Metropolitan,-37.7197,144.99295,109.0,3073.0,273.9264705882353,68.0
12396,Reservoir,2,h,680000.0,12.0,3073.0,2.0,1.0,2.0,,,Northern Metropolitan,-37.69573,145.01689,,3073.0,273.9264705882353,68.0
12397,Reservoir,3,h,870000.0,12.0,3073.0,3.0,1.0,2.0,,,Northern Metropolitan,-37.70846,145.03038999999995,,3073.0,273.9264705882353,68.0
12398,Richmond,3,h,1525000.0,2.4,3121.0,3.0,2.0,0.0,1890.0,,Northern Metropolitan,-37.81384,145.00358,122.0,3121.0,162.26273885350318,628.0
12399,Richmond,3,h,1200000.0,2.4,3121.0,3.0,1.0,1.0,,,Northern Metropolitan,-37.8264,145.00935,,3121.0,162.26273885350318,628.0
12400,Richmond,2,u,592000.0,2.4,3121.0,2.0,2.0,1.0,2006.0,,Northern Metropolitan,-37.81894000000001,145.01314,77.0,3121.0,162.26273885350318,628.0
12401,Ringwood,2,h,1040000.0,19.9,3134.0,2.0,1.0,1.0,1950.0,,Eastern Metropolitan,-37.80902,145.23561,100.0,3134.0,116.58928571428571,56.0
12402,Ringwood East,4,h,800000.0,21.3,3135.0,4.0,2.0,2.0,1960.0,,Eastern Metropolitan,-37.80103,145.25368,112.0,3135.0,104.11764705882354,17.0
12403,Ringwood North,4,h,1050000.0,19.9,3134.0,4.0,2.0,2.0,,,Eastern Metropolitan,-37.78929,145.2458,,3134.0,116.58928571428571,56.0
12404,Rosanna,4,h,1800000.0,8.9,3084.0,4.0,2.0,2.0,1955.0,,Eastern Metropolitan,-37.74586,145.07392,276.0,3084.0,127.20833333333333,72.0
12405,Roxburgh Park,3,h,580500.0,20.6,3064.0,3.0,2.0,2.0,2003.0,,Northern Metropolitan,-37.61562,144.92606,147.0,3064.0,71.4047619047619,42.0
12406,Sandringham,4,h,2700000.0,15.2,3191.0,4.0,2.0,1.0,1890.0,,Southern Metropolitan,-37.94804,145.00756,318.0,3191.0,195.72,50.0
12407,Sandringham,5,h,2290000.0,15.2,3191.0,5.0,3.0,2.0,1925.0,,Southern Metropolitan,-37.95185,145.01859,273.0,3191.0,195.72,50.0
12408,Sandringham,5,h,2220000.0,15.2,3191.0,5.0,3.0,1.0,,,Southern Metropolitan,-37.94953,145.00607,,3191.0,195.72,50.0
12409,Sandringham,3,h,1725000.0,15.2,3191.0,3.0,1.0,2.0,1915.0,,Southern Metropolitan,-37.94901,145.01167,117.0,3191.0,195.72,50.0
12410,Seaford,3,h,770000.0,35.4,3198.0,3.0,1.0,1.0,1963.0,,South-Eastern Metropolitan,-38.09864,145.13128999999995,130.0,3198.0,110.0,39.0
12411,South Melbourne,2,h,1355000.0,1.9,3205.0,2.0,1.0,0.0,1900.0,,Southern Metropolitan,-37.83423,144.95243,78.0,3205.0,214.84666666666666,300.0
12412,South Melbourne,3,h,1210000.0,1.9,3205.0,3.0,2.0,,,,Southern Metropolitan,-37.83474,144.96917,,3205.0,214.84666666666666,300.0
12413,South Melbourne,2,h,1180000.0,1.9,3205.0,2.0,1.0,,,,Southern Metropolitan,-37.83745,144.95459,,3205.0,214.84666666666666,300.0
12414,South Melbourne,2,h,970000.0,1.9,3205.0,2.0,1.0,,1900.0,,Southern Metropolitan,-37.83606,144.95164,,3205.0,214.84666666666666,300.0
12415,South Morang,3,h,540000.0,20.5,3752.0,3.0,2.0,2.0,2005.0,,Northern Metropolitan,-37.6366,145.07226,152.0,3752.0,63.90909090909091,11.0
12416,South Yarra,3,h,1360000.0,2.7,3141.0,3.0,1.0,,1900.0,,Southern Metropolitan,-37.84324,144.99933,98.0,3141.0,157.91259931895573,881.0
12417,South Yarra,2,h,1460000.0,2.7,3141.0,2.0,1.0,,,,Southern Metropolitan,-37.84401,144.99839,,3141.0,157.91259931895573,881.0
12418,Sunbury,3,h,388000.0,31.7,3429.0,3.0,1.0,0.0,,,Western Metropolitan,-37.57281,144.70015,114.0,3429.0,131.29166666666666,24.0
12419,Sunbury,3,h,493000.0,31.7,3429.0,3.0,1.0,,,,Western Metropolitan,-37.58562,144.71581,,3429.0,131.29166666666666,24.0
12420,Sunbury,3,h,498500.0,31.7,3429.0,3.0,2.0,2.0,,,Western Metropolitan,-37.57367,144.71842,,3429.0,131.29166666666666,24.0
12421,Sunshine North,3,h,770000.0,10.5,3020.0,3.0,1.0,2.0,1960.0,,Western Metropolitan,-37.77388,144.84368999999995,130.0,3020.0,69.55555555555556,45.0
12422,Templestowe Lower,4,h,1585000.0,12.4,3107.0,4.0,4.0,2.0,1965.0,,Eastern Metropolitan,-37.76918,145.10445,147.0,3107.0,228.26315789473685,19.0
12423,Thomastown,6,h,931000.0,15.3,3074.0,6.0,3.0,3.0,,,Northern Metropolitan,-37.67522,145.01554,,3074.0,82.5,12.0
12424,Wantirna,4,h,925000.0,14.7,3152.0,4.0,3.0,4.0,1975.0,,Eastern Metropolitan,-37.85298,145.23935,176.0,3152.0,92.3125,48.0
12425,Wantirna South,6,h,1155000.0,14.7,3152.0,6.0,3.0,3.0,,,Eastern Metropolitan,-37.88153,145.23003,,3152.0,92.3125,48.0
12426,Waterways,4,h,1232000.0,21.5,3195.0,4.0,2.0,2.0,2004.0,,South-Eastern Metropolitan,-38.01345,145.1342,244.0,3195.0,143.04225352112675,71.0
12427,Werribee,3,h,595000.0,14.7,3030.0,3.0,1.0,2.0,,,Western Metropolitan,-37.89302,144.65938,,3030.0,115.74806201550388,258.0
12428,Werribee,4,h,621000.0,14.7,3030.0,4.0,2.0,2.0,2001.0,,Western Metropolitan,-37.89463,144.66857,177.0,3030.0,115.74806201550388,258.0
12429,Westmeadows,3,h,616000.0,16.5,3049.0,3.0,1.0,3.0,,,Northern Metropolitan,-37.67332,144.9022,,3049.0,92.28571428571429,21.0
12430,Williamstown,3,h,1470000.0,6.8,3016.0,3.0,1.0,1.0,,,Western Metropolitan,-37.85265,144.89376,,3016.0,191.09459459459458,74.0
12431,Windsor,2,u,810000.0,4.6,3181.0,2.0,1.0,1.0,2013.0,,Southern Metropolitan,-37.85556,144.99063,,3181.0,148.1695652173913,460.0
12432,Wollert,3,t,420000.0,25.5,3750.0,3.0,2.0,2.0,,,Northern Metropolitan,-37.60949,145.0382,,3750.0,43.5,6.0
12433,Wollert,4,h,730000.0,25.5,3750.0,4.0,2.0,2.0,2012.0,,Northern Metropolitan,-37.61729,145.0238,248.0,3750.0,43.5,6.0
12434,Yarraville,3,h,826000.0,6.3,3013.0,3.0,2.0,2.0,2017.0,,Western Metropolitan,-37.82413,144.87513,,3013.0,135.609756097561,82.0
12435,Yarraville,4,h,800000.0,6.3,3013.0,4.0,2.0,2.0,1950.0,,Western Metropolitan,-37.8215,144.89614,142.0,3013.0,135.609756097561,82.0
12436,Yarraville,3,h,1100000.0,6.3,3013.0,3.0,1.0,0.0,1948.0,,Western Metropolitan,-37.81284,144.89158999999995,137.0,3013.0,135.609756097561,82.0
12437,Aberfeldie,4,h,1650000.0,7.5,3040.0,4.0,2.0,1.0,1950.0,,Western Metropolitan,-37.7609,144.89886,186.0,3040.0,114.14285714285714,56.0
12438,Albert Park,3,h,1960000.0,3.0,3206.0,3.0,2.0,,1900.0,,Southern Metropolitan,-37.84662,144.95675,161.0,3206.0,229.41803278688525,122.0
12439,Altona,3,h,1248500.0,11.0,3018.0,3.0,1.0,3.0,,,Western Metropolitan,-37.87182,144.816,,3018.0,85.62162162162163,37.0
12440,Altona North,3,h,1001000.0,9.4,3025.0,3.0,1.0,2.0,,,Western Metropolitan,-37.82872,144.84558,,3025.0,113.76470588235294,17.0
12441,Altona North,3,h,770000.0,9.4,3025.0,3.0,1.0,2.0,,,Western Metropolitan,-37.84476,144.8472,,3025.0,113.76470588235294,17.0
12442,Armadale,3,t,1715000.0,6.3,3143.0,3.0,3.0,1.0,1920.0,,Southern Metropolitan,-37.86109,145.01994,141.0,3143.0,192.46376811594203,69.0
12443,Armadale,3,h,1450000.0,6.3,3143.0,3.0,1.0,,,,Southern Metropolitan,-37.85335,145.01698000000005,,3143.0,192.46376811594203,69.0
12444,Ashburton,3,h,1555000.0,10.2,3147.0,3.0,1.0,4.0,1950.0,,Southern Metropolitan,-37.87,145.08803,101.0,3147.0,82.75862068965517,29.0
12445,Aspendale,3,h,1300000.0,21.5,3195.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-38.02094,145.09736999999996,,3195.0,143.04225352112675,71.0
12446,Aspendale Gardens,3,h,870000.0,21.5,3195.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-38.02105,145.11982,,3195.0,143.04225352112675,71.0
12447,Avondale Heights,2,u,470000.0,9.5,3034.0,2.0,1.0,1.0,1970.0,,Western Metropolitan,-37.77091,144.86571,,3034.0,127.25,4.0
12448,Balwyn,3,h,2730000.0,7.9,3103.0,3.0,2.0,2.0,1940.0,,Southern Metropolitan,-37.80576,145.06978999999995,203.0,3103.0,105.26315789473684,57.0
12449,Balwyn North,3,h,2350000.0,9.7,3104.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.80245,145.07963,,3104.0,97.26829268292683,41.0
12450,Balwyn North,2,u,905000.0,9.7,3104.0,2.0,1.0,1.0,1960.0,,Southern Metropolitan,-37.79681,145.06903,,3104.0,97.26829268292683,41.0
12451,Beaumaris,3,t,2030000.0,17.3,3193.0,3.0,3.0,2.0,,,Southern Metropolitan,-37.98667,145.02796,,3193.0,215.92857142857142,42.0
12452,Bentleigh,4,h,2210000.0,11.4,3204.0,4.0,3.0,2.0,1940.0,,Southern Metropolitan,-37.92098,145.02422,233.0,3204.0,114.6125,80.0
12453,Bentleigh,4,h,1450000.0,11.4,3204.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.93031,145.03816,,3204.0,114.6125,80.0
12454,Bentleigh East,4,h,1520000.0,13.8,3165.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.90609,145.0551,,3165.0,113.03921568627452,51.0
12455,Bentleigh East,3,h,1070000.0,13.8,3165.0,3.0,1.0,3.0,1960.0,,Southern Metropolitan,-37.92041,145.07901,105.0,3165.0,113.03921568627452,51.0
12456,Blackburn,5,h,1900000.0,13.4,3130.0,5.0,3.0,2.0,1960.0,,Eastern Metropolitan,-37.82665,145.1518,270.0,3130.0,102.57627118644068,59.0
12457,Blackburn,4,h,1850000.0,13.4,3130.0,4.0,2.0,2.0,2012.0,,Eastern Metropolitan,-37.82942,145.16714,287.0,3130.0,102.57627118644068,59.0
12458,Blackburn,3,h,1040000.0,13.4,3130.0,3.0,1.0,2.0,,,Eastern Metropolitan,-37.82378,145.13778,,3130.0,102.57627118644068,59.0
12459,Blackburn South,4,h,1100000.0,13.4,3130.0,4.0,3.0,2.0,2017.0,,Eastern Metropolitan,-37.84307,145.13419,168.0,3130.0,102.57627118644068,59.0
12460,Bonbeach,4,t,1830000.0,27.0,3196.0,4.0,3.0,2.0,2004.0,,South-Eastern Metropolitan,-38.06189000000001,145.11766,222.0,3196.0,120.69491525423729,59.0
12461,Boronia,3,h,700000.0,25.0,3155.0,3.0,1.0,1.0,1970.0,,Eastern Metropolitan,-37.86205,145.25333,112.0,3155.0,95.57142857142857,21.0
12462,Box Hill,3,h,1725000.0,10.9,3128.0,3.0,1.0,2.0,,,Eastern Metropolitan,-37.82132,145.12891000000005,,3128.0,111.44392523364486,214.0
12463,Braybrook,3,h,840000.0,8.6,3019.0,3.0,1.0,2.0,1960.0,,Western Metropolitan,-37.78311,144.85331000000005,93.0,3019.0,90.46666666666667,15.0
12464,Brighton,3,h,1342000.0,10.5,3186.0,3.0,1.0,3.0,1910.0,,Southern Metropolitan,-37.88879,144.99833,110.0,3186.0,268.2983870967742,124.0
12465,Brighton,3,t,1960000.0,10.5,3186.0,3.0,2.0,2.0,1960.0,,Southern Metropolitan,-37.91414,145.00527,36.0,3186.0,268.2983870967742,124.0
12466,Brighton,4,h,2410000.0,10.5,3186.0,4.0,3.0,4.0,,,Southern Metropolitan,-37.90192,145.00094,,3186.0,268.2983870967742,124.0
12467,Brunswick,2,h,911000.0,5.2,3056.0,2.0,1.0,1.0,1905.0,,Northern Metropolitan,-37.7697,144.96866,77.0,3056.0,94.67264573991031,446.0
12468,Brunswick,2,t,640000.0,5.2,3056.0,2.0,1.0,1.0,,,Northern Metropolitan,-37.77761,144.96832,2.0,3056.0,94.67264573991031,446.0
12469,Brunswick,4,h,1820000.0,5.2,3056.0,4.0,2.0,2.0,2017.0,,Northern Metropolitan,-37.75792,144.97218,288.0,3056.0,94.67264573991031,446.0
12470,Brunswick,1,u,170000.0,5.2,3056.0,1.0,1.0,0.0,,,Northern Metropolitan,-37.77685,144.95188000000005,,3056.0,94.67264573991031,446.0
12471,Brunswick East,2,h,1265000.0,4.0,3057.0,2.0,1.0,3.0,,,Northern Metropolitan,-37.76766,144.97638,,3057.0,154.43243243243242,185.0
12472,Brunswick East,2,h,950000.0,4.0,3057.0,2.0,2.0,1.0,1900.0,,Northern Metropolitan,-37.75995,144.97413,89.0,3057.0,154.43243243243242,185.0
12473,Bulleen,4,h,1225000.0,10.8,3105.0,4.0,1.0,2.0,1960.0,,Eastern Metropolitan,-37.77592,145.09714,130.0,3105.0,116.26086956521739,23.0
12474,Bundoora,5,h,1505000.0,12.1,3083.0,5.0,3.0,2.0,2015.0,,Northern Metropolitan,-37.68591,145.07825,179.0,3083.0,84.13793103448276,87.0
12475,Bundoora,4,h,730000.0,12.1,3083.0,4.0,2.0,2.0,1970.0,,Northern Metropolitan,-37.7002,145.06517,144.0,3083.0,84.13793103448276,87.0
12476,Burwood,5,h,1775000.0,10.4,3125.0,5.0,2.0,3.0,1960.0,,Southern Metropolitan,-37.84352,145.11981,,3125.0,88.14754098360656,61.0
12477,Burwood,4,h,1702000.0,10.4,3125.0,4.0,1.0,1.0,,,Southern Metropolitan,-37.84162,145.10435,,3125.0,88.14754098360656,61.0
12478,Burwood East,3,h,980000.0,14.7,3151.0,3.0,1.0,1.0,,,Eastern Metropolitan,-37.85029,145.13846,,3151.0,97.65517241379311,29.0
12479,Camberwell,6,h,2835000.0,7.7,3124.0,6.0,3.0,2.0,1970.0,,Southern Metropolitan,-37.84317,145.05688,283.0,3124.0,138.5568181818182,88.0
12480,Camberwell,3,h,2770000.0,7.7,3124.0,3.0,2.0,2.0,1991.0,,Southern Metropolitan,-37.83176,145.0652,,3124.0,138.5568181818182,88.0
12481,Camberwell,5,h,2450000.0,7.7,3124.0,5.0,3.0,2.0,1926.0,,Southern Metropolitan,-37.84136,145.08149,239.0,3124.0,138.5568181818182,88.0
12482,Carnegie,2,h,1441000.0,10.1,3163.0,2.0,1.0,1.0,,,Southern Metropolitan,-37.8926,145.05868999999996,,3163.0,94.2051282051282,156.0
12483,Carnegie,3,h,1510000.0,10.1,3163.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.893,145.05861000000004,,3163.0,94.2051282051282,156.0
12484,Carnegie,2,t,850000.0,10.1,3163.0,2.0,2.0,1.0,2007.0,,Southern Metropolitan,-37.88592,145.04781,101.0,3163.0,94.2051282051282,156.0
12485,Carnegie,3,h,1500000.0,10.1,3163.0,3.0,2.0,2.0,,,Southern Metropolitan,-37.90206,145.05598,,3163.0,94.2051282051282,156.0
12486,Carnegie,3,h,1508000.0,10.1,3163.0,3.0,2.0,2.0,2011.0,,Southern Metropolitan,-37.89235,145.04953999999995,147.0,3163.0,94.2051282051282,156.0
12487,Carrum Downs,4,h,609000.0,34.9,3201.0,4.0,2.0,2.0,2005.0,,South-Eastern Metropolitan,-38.09601,145.19633000000005,,3201.0,88.0,5.0
12488,Carrum Downs,3,h,578000.0,34.9,3201.0,3.0,2.0,2.0,,,South-Eastern Metropolitan,-38.1046,145.19339,677.0,3201.0,88.0,5.0
12489,Chelsea,3,h,875000.0,27.0,3196.0,3.0,1.0,3.0,1970.0,,South-Eastern Metropolitan,-38.04666,145.12354,127.0,3196.0,120.69491525423729,59.0
12490,Cheltenham,4,h,920000.0,17.9,3192.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.96531,145.08502,,3192.0,115.06666666666666,60.0
12491,Cheltenham,4,h,1165000.0,17.9,3192.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.9727,145.07016000000004,,3192.0,115.06666666666666,60.0
12492,Cheltenham,3,h,1201000.0,17.9,3192.0,3.0,2.0,3.0,1960.0,,Southern Metropolitan,-37.95569,145.06588,156.0,3192.0,115.06666666666666,60.0
12493,Cheltenham,3,h,910000.0,17.9,3192.0,3.0,1.0,2.0,,,Southern Metropolitan,-37.96306,145.0803,,3192.0,115.06666666666666,60.0
12494,Cheltenham,4,h,1200000.0,17.9,3192.0,4.0,2.0,2.0,,,Southern Metropolitan,-37.97531,145.07943,,3192.0,115.06666666666666,60.0
12495,Clayton,3,h,2950000.0,16.7,3168.0,3.0,1.0,2.0,,,South-Eastern Metropolitan,-37.92614,145.11713,,3168.0,77.42763157894737,152.0
12496,Clayton,3,u,810000.0,16.7,3168.0,3.0,1.0,2.0,1955.0,,South-Eastern Metropolitan,-37.92559,145.10804,100.0,3168.0,77.42763157894737,152.0
12497,Clayton South,3,h,850000.0,17.5,3169.0,3.0,1.0,4.0,,,South-Eastern Metropolitan,-37.93663,145.11236,,3169.0,82.6896551724138,29.0
12498,Clifton Hill,4,h,1010000.0,3.6,3068.0,4.0,3.0,1.0,,,Northern Metropolitan,-37.79395,144.98899,,3068.0,126.01298701298701,308.0
12499,Clifton Hill,2,h,980000.0,3.6,3068.0,2.0,1.0,1.0,,,Northern Metropolitan,-37.79335,144.98911,,3068.0,126.01298701298701,308.0
12500,Coburg,4,h,975000.0,6.7,3058.0,4.0,2.0,2.0,2005.0,,Northern Metropolitan,-37.73697,144.97568,209.0,3058.0,103.10526315789474,133.0
12501,Coburg,3,t,880000.0,6.7,3058.0,3.0,1.0,1.0,2004.0,,Northern Metropolitan,-37.74701,144.96369,104.0,3058.0,103.10526315789474,133.0
12502,Coburg North,3,h,841000.0,6.7,3058.0,3.0,1.0,3.0,1960.0,,Northern Metropolitan,-37.72631,144.96274,150.0,3058.0,103.10526315789474,133.0
