,Suburb,Rooms,Type,Price,Distance,Postcode,Bedroom2,Bathroom,Car,YearBuilt,CouncilArea,Regionname,Lattitude,Longtitude,BuildingArea
9440,Blackburn North,4,h,1280000.0,13.4,3130.0,4.0,2.0,1.0,1960.0,Whitehorse,Eastern Metropolitan,-37.80755,145.1638,164.0
9441,Blackburn South,3,h,1300000.0,13.4,3130.0,3.0,1.0,1.0,,Whitehorse,Eastern Metropolitan,-37.83576,145.13634,
9442,Blackburn South,2,u,725000.0,13.4,3130.0,2.0,2.0,2.0,,Whitehorse,Eastern Metropolitan,-37.83459000000001,145.15721000000005,
9443,Briar Hill,2,h,710500.0,16.1,3088.0,2.0,1.0,1.0,1985.0,Banyule,Eastern Metropolitan,-37.70681,145.11731,110.0
9444,Brighton,2,u,855000.0,10.5,3186.0,2.0,1.0,1.0,,Bayside,Southern Metropolitan,-37.89571,144.99796,
9445,Brighton,3,h,2020000.0,10.5,3186.0,3.0,2.0,2.0,,Bayside,Southern Metropolitan,-37.91728,145.00206,
9446,Brighton,3,u,1410000.0,10.5,3186.0,3.0,2.0,2.0,,Bayside,Southern Metropolitan,-37.89886,144.99462,
9447,Brighton East,4,h,2100000.0,10.3,3187.0,4.0,3.0,2.0,2000.0,Bayside,Southern Metropolitan,-37.91777,145.01798,306.19
9448,Brighton East,2,h,1410000.0,10.3,3187.0,2.0,1.0,2.0,,Bayside,Southern Metropolitan,-37.91488,145.01868000000005,
9449,Brighton East,4,t,1620000.0,10.3,3187.0,4.0,2.0,2.0,,Bayside,Southern Metropolitan,-37.92875,145.0248,515.78
9450,Broadmeadows,2,u,310000.0,14.0,3047.0,2.0,1.0,1.0,2008.0,Hume,Northern Metropolitan,-37.68489,144.9212,90.0
9451,Broadmeadows,3,h,374000.0,14.0,3047.0,3.0,1.0,2.0,,Hume,Northern Metropolitan,-37.69248,144.93345,
9452,Brunswick,2,u,510000.0,5.2,3056.0,2.0,1.0,0.0,2009.0,Moreland,Northern Metropolitan,-37.77002,144.97154,64.0
9453,Brunswick,3,h,1925000.0,5.2,3056.0,3.0,1.0,4.0,1925.0,Moreland,Northern Metropolitan,-37.77694,144.96669,182.0
9454,Brunswick,2,h,890000.0,5.2,3056.0,2.0,1.0,0.0,1910.0,Moreland,Northern Metropolitan,-37.75908,144.96969,78.0
9455,Brunswick,4,h,1500000.0,5.2,3056.0,4.0,1.0,1.0,1908.0,Moreland,Northern Metropolitan,-37.76792,144.97141000000005,100.0
9456,Brunswick,3,h,950000.0,5.2,3056.0,3.0,1.0,0.0,,Moreland,Northern Metropolitan,-37.76811,144.96017,
9457,Brunswick West,1,u,312000.0,5.2,3055.0,1.0,1.0,1.0,1970.0,Moreland,Northern Metropolitan,-37.75847,144.94226,40.0
9458,Brunswick West,3,h,1010000.0,5.2,3055.0,3.0,2.0,4.0,1910.0,Moreland,Northern Metropolitan,-37.76545,144.94442,126.0
9459,Brunswick West,3,u,763000.0,5.2,3055.0,3.0,1.0,1.0,1970.0,Moreland,Northern Metropolitan,-37.75904,144.93388000000004,
9460,Bulleen,3,h,1100000.0,10.8,3105.0,3.0,1.0,1.0,,Manningham,Eastern Metropolitan,-37.77918,145.09049,
9461,Bundoora,3,h,687000.0,12.1,3083.0,3.0,1.0,3.0,,Banyule,Northern Metropolitan,-37.69849,145.06705,
9462,Bundoora,3,h,680000.0,12.1,3083.0,3.0,1.0,1.0,,Whittlesea,Northern Metropolitan,-37.68274,145.05832,
9463,Bundoora,4,h,755000.0,12.1,3083.0,4.0,2.0,2.0,2014.0,Whittlesea,Northern Metropolitan,-37.68223,145.07818,162.0
9464,Burnley,3,h,1100000.0,2.4,3121.0,3.0,2.0,2.0,2010.0,Yarra,Northern Metropolitan,-37.82982,145.01038,
9465,Burwood,3,t,918000.0,10.4,3125.0,3.0,2.0,1.0,2012.0,Monash,Southern Metropolitan,-37.85682,145.10873,144.0
9466,Burwood East,5,h,1523500.0,14.7,3151.0,5.0,2.0,2.0,,Whitehorse,Eastern Metropolitan,-37.85919000000001,145.15851999999995,
9467,Burwood East,3,h,968000.0,14.7,3151.0,3.0,1.0,1.0,,Whitehorse,Eastern Metropolitan,-37.85586,145.15827,
9468,Burwood East,4,h,1580000.0,14.7,3151.0,4.0,2.0,2.0,,Whitehorse,Eastern Metropolitan,-37.85646,145.14311,
9469,Camberwell,2,t,795000.0,7.7,3124.0,2.0,2.0,1.0,,Boroondara,Southern Metropolitan,-37.84085,145.05415,
9470,Camberwell,3,h,1775000.0,7.7,3124.0,3.0,1.0,3.0,,Boroondara,Southern Metropolitan,-37.84361,145.07099,
9471,Camberwell,5,h,2361000.0,7.7,3124.0,5.0,3.0,2.0,1920.0,Boroondara,Southern Metropolitan,-37.84753,145.07198,203.0
9472,Camberwell,4,u,1900000.0,7.7,3124.0,4.0,2.0,4.0,,Boroondara,Southern Metropolitan,-37.826,145.0707,
9473,Carlton North,3,h,1840000.0,3.5,3054.0,3.0,1.0,1.0,,Yarra,Northern Metropolitan,-37.78305,144.97268,
9474,Carnegie,2,h,920000.0,10.1,3163.0,2.0,1.0,1.0,,Glen Eira,Southern Metropolitan,-37.89785,145.05524,
9475,Carnegie,3,h,1550000.0,10.1,3163.0,3.0,2.0,2.0,1930.0,Glen Eira,Southern Metropolitan,-37.89584,145.04741,200.0
9476,Carrum Downs,3,h,500000.0,34.9,3201.0,3.0,2.0,2.0,1993.0,Frankston,South-Eastern Metropolitan,-38.09111,145.19083999999995,125.0
9477,Carrum Downs,3,h,561000.0,34.9,3201.0,3.0,1.0,2.0,,Frankston,South-Eastern Metropolitan,-38.10709,145.1744,
9478,Caulfield South,1,u,295000.0,8.7,3162.0,1.0,1.0,1.0,,Glen Eira,Southern Metropolitan,-37.89614,145.01323,
9479,Caulfield South,3,t,1237000.0,8.7,3162.0,3.0,2.0,2.0,1990.0,Glen Eira,Southern Metropolitan,-37.90034,145.01283,135.0
9480,Chadstone,3,h,740000.0,11.7,3148.0,3.0,1.0,1.0,2000.0,Monash,Southern Metropolitan,-37.88486,145.10203,
9481,Cheltenham,4,h,1120000.0,17.9,3192.0,4.0,2.0,2.0,,Kingston,Southern Metropolitan,-37.97245,145.07566,
9482,Cheltenham,3,h,1051000.0,17.9,3192.0,3.0,1.0,3.0,,Kingston,Southern Metropolitan,-37.95416,145.06781,
9483,Cheltenham,3,h,1170000.0,17.9,3192.0,3.0,1.0,2.0,,Kingston,Southern Metropolitan,-37.95668,145.06458,
9484,Cheltenham,3,t,861000.0,17.9,3192.0,3.0,2.0,2.0,2000.0,Kingston,Southern Metropolitan,-37.96836,145.06452,130.0
9485,Cheltenham,2,u,535000.0,17.9,3192.0,2.0,1.0,2.0,1980.0,Kingston,Southern Metropolitan,-37.96597,145.07535,
9486,Clayton,6,h,1361000.0,16.7,3168.0,6.0,3.0,4.0,,Monash,South-Eastern Metropolitan,-37.91945,145.1315,
9487,Clayton,3,h,1462000.0,16.7,3168.0,3.0,1.0,1.0,1965.0,Monash,South-Eastern Metropolitan,-37.92027,145.12937,130.0
9488,Clayton South,3,h,745000.0,17.5,3169.0,3.0,2.0,2.0,,Kingston,South-Eastern Metropolitan,-37.93898,145.13648,134.0
9489,Coburg,3,h,1100000.0,6.7,3058.0,3.0,1.0,0.0,,Moreland,Northern Metropolitan,-37.74751,144.96206,
9490,Craigieburn,3,h,365000.0,20.6,3064.0,3.0,1.0,1.0,1980.0,Hume,Northern Metropolitan,-37.60608,144.92841,
9491,Craigieburn,4,h,600000.0,20.6,3064.0,4.0,2.0,2.0,2007.0,Hume,Northern Metropolitan,-37.59943,144.91439,196.1
9492,Croydon,3,h,567000.0,23.0,3136.0,3.0,1.0,1.0,,Maroondah,Eastern Metropolitan,-37.80106,145.28741000000005,
9493,Croydon,3,h,862000.0,23.0,3136.0,3.0,2.0,1.0,,Maroondah,Eastern Metropolitan,-37.78481,145.26504,
9494,Croydon North,4,h,820000.0,23.0,3136.0,4.0,2.0,2.0,2016.0,Maroondah,Eastern Metropolitan,-37.76917,145.29265,196.0
9495,Croydon North,6,h,1350000.0,23.0,3136.0,6.0,4.0,4.0,,Maroondah,Eastern Metropolitan,-37.777,145.28113000000005,
9496,Croydon North,4,h,859000.0,23.0,3136.0,4.0,2.0,3.0,,Maroondah,Eastern Metropolitan,-37.76436,145.2804,
9497,Dandenong,4,h,1071500.0,24.7,3175.0,4.0,1.0,1.0,,Greater Dandenong,South-Eastern Metropolitan,-37.98121,145.21643999999995,
9498,Dandenong North,4,h,750000.0,24.7,3175.0,4.0,2.0,1.0,,Greater Dandenong,South-Eastern Metropolitan,-37.95187,145.21249,
9499,Dingley Village,4,h,1100000.0,22.2,3172.0,4.0,2.0,2.0,1980.0,Kingston,South-Eastern Metropolitan,-37.97824,145.12949,237.0
9500,Dingley Village,3,h,980000.0,22.2,3172.0,3.0,2.0,2.0,,Kingston,South-Eastern Metropolitan,-37.97658,145.11887,
9501,Doncaster,4,t,1202000.0,12.4,3108.0,4.0,3.0,0.0,,Manningham,Eastern Metropolitan,-37.77744000000001,145.10416,
9502,Doncaster,4,h,1120000.0,12.4,3108.0,4.0,2.0,2.0,2008.0,Manningham,Eastern Metropolitan,-37.79423,145.13696000000004,200.0
9503,Doncaster,4,u,885000.0,12.4,3108.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.78457,145.10453,
9504,Doncaster East,5,t,1500000.0,14.3,3109.0,5.0,3.0,2.0,,Manningham,Eastern Metropolitan,-37.77821,145.1569,
9505,Doncaster East,4,h,1504000.0,14.3,3109.0,4.0,2.0,2.0,,Manningham,Eastern Metropolitan,-37.77956,145.16645,
9506,Doncaster East,3,u,850000.0,14.3,3109.0,3.0,2.0,1.0,1980.0,Manningham,Eastern Metropolitan,-37.78963,145.16973000000004,145.0
9507,Doncaster East,4,h,1241000.0,14.3,3109.0,4.0,2.0,2.0,1980.0,Manningham,Eastern Metropolitan,-37.75572,145.17625,
9508,Doncaster East,4,h,1125000.0,14.3,3109.0,4.0,3.0,2.0,2006.0,Manningham,Eastern Metropolitan,-37.79773,145.15141,180.0
9509,Eaglemont,3,h,2270000.0,8.9,3084.0,3.0,1.0,2.0,,Banyule,Eastern Metropolitan,-37.76774,145.05303,
9510,East Melbourne,3,h,1875000.0,1.3,3002.0,3.0,1.0,0.0,1890.0,Melbourne,Northern Metropolitan,-37.81351,144.98803999999996,177.0
9511,East Melbourne,2,t,1350000.0,1.3,3002.0,2.0,2.0,1.0,2005.0,Melbourne,Northern Metropolitan,-37.81803,144.9892,115.0
9512,Elsternwick,3,h,1460000.0,7.2,3185.0,3.0,1.0,0.0,1915.0,Glen Eira,Southern Metropolitan,-37.88783,145.01324,133.0
9513,Elsternwick,2,u,550000.0,7.2,3185.0,2.0,1.0,1.0,1970.0,Glen Eira,Southern Metropolitan,-37.88533,145.01049,69.0
9514,Eltham,4,h,840000.0,18.0,3095.0,4.0,3.0,2.0,,Nillumbik,Eastern Metropolitan,-37.7018,145.15628999999996,
9515,Eltham,4,h,1065000.0,18.0,3095.0,4.0,2.0,2.0,1966.0,Nillumbik,Eastern Metropolitan,-37.72308,145.14011000000005,243.0
9516,Eltham,4,h,977500.0,18.0,3095.0,4.0,2.0,3.0,1985.0,Nillumbik,Eastern Metropolitan,-37.69999,145.1617,184.0
9517,Eltham,3,t,755000.0,18.0,3095.0,3.0,2.0,2.0,,Nillumbik,Eastern Metropolitan,-37.70479,145.1573,
9518,Eltham,4,h,810000.0,18.0,3095.0,4.0,2.0,2.0,,Nillumbik,Eastern Metropolitan,-37.69568,145.15787,
9519,Eltham,4,h,861000.0,18.0,3095.0,4.0,2.0,2.0,1970.0,Nillumbik,Eastern Metropolitan,-37.71021,145.16651000000005,
9520,Elwood,2,u,810000.0,7.2,3184.0,2.0,1.0,1.0,1935.0,Port Phillip,Southern Metropolitan,-37.8835,144.99549,87.0
9521,Elwood,2,h,1255000.0,7.2,3184.0,2.0,1.0,1.0,,Port Phillip,Southern Metropolitan,-37.88132,144.99013,
9522,Elwood,2,u,550000.0,7.2,3184.0,2.0,1.0,1.0,1970.0,Port Phillip,Southern Metropolitan,-37.87987,144.99251999999996,
9523,Elwood,2,u,543000.0,7.2,3184.0,2.0,1.0,1.0,1960.0,Port Phillip,Southern Metropolitan,-37.88042,144.9818,74.0
9524,Elwood,4,t,1950000.0,7.2,3184.0,4.0,3.0,2.0,2013.0,Port Phillip,Southern Metropolitan,-37.87156,144.98605,
9525,Epping,4,h,660000.0,19.6,3076.0,4.0,1.0,3.0,1980.0,Whittlesea,Northern Metropolitan,-37.64666,145.03062,159.0
9526,Epping,3,h,568000.0,19.6,3076.0,3.0,2.0,2.0,2012.0,Whittlesea,Northern Metropolitan,-37.62145,145.01051,190.0
9527,Epping,4,h,680000.0,19.6,3076.0,4.0,2.0,2.0,1980.0,Whittlesea,Northern Metropolitan,-37.63878,145.05577,166.0
9528,Essendon,2,u,580000.0,7.5,3040.0,2.0,1.0,1.0,1970.0,Moonee Valley,Western Metropolitan,-37.74904,144.90668,84.0
9529,Essendon,4,t,970000.0,7.5,3040.0,4.0,2.0,2.0,2003.0,Moonee Valley,Western Metropolitan,-37.74541,144.89844,142.0
9530,Essendon,3,h,1100000.0,7.5,3040.0,3.0,3.0,2.0,2007.0,Moonee Valley,Western Metropolitan,-37.7468,144.92033,
9531,Essendon,2,u,485000.0,7.5,3040.0,2.0,1.0,1.0,,Moonee Valley,Western Metropolitan,-37.76,144.91439,
9532,Essendon,2,h,1195000.0,7.5,3040.0,2.0,1.0,1.0,1940.0,Moonee Valley,Western Metropolitan,-37.7545,144.91194,122.0
9533,Essendon,4,h,1155000.0,7.5,3040.0,4.0,1.0,3.0,1900.0,Moonee Valley,Western Metropolitan,-37.75728,144.90723,170.0
9534,Essendon North,3,t,800000.0,8.2,3041.0,3.0,2.0,1.0,2012.0,Moonee Valley,Western Metropolitan,-37.73566,144.89368000000005,149.0
9535,Essendon North,2,h,685000.0,8.2,3041.0,2.0,1.0,1.0,2009.0,Moonee Valley,Western Metropolitan,-37.73746,144.90079,
9536,Fairfield,2,u,667000.0,5.7,3078.0,2.0,1.0,1.0,,Darebin,Northern Metropolitan,-37.78203,145.01508,
9537,Fawkner,5,h,1018000.0,13.1,3060.0,5.0,2.0,2.0,1990.0,Moreland,Northern Metropolitan,-37.71729000000001,144.96403,194.0
9538,Ferntree Gully,5,h,1100000.0,24.8,3156.0,5.0,3.0,2.0,2001.0,Knox,Eastern Metropolitan,-37.8801,145.26011,789.0
9539,Fitzroy,3,h,1394000.0,2.1,3065.0,3.0,2.0,1.0,1950.0,Yarra,Northern Metropolitan,-37.79714,144.97596,200.0
9540,Fitzroy North,3,h,1600000.0,3.6,3068.0,3.0,2.0,0.0,,Yarra,Northern Metropolitan,-37.77626,144.98035,180.0
9541,Fitzroy North,2,u,620000.0,3.6,3068.0,2.0,1.0,2.0,,Yarra,Northern Metropolitan,-37.79178,144.98238999999995,
9542,Fitzroy North,2,h,1270000.0,3.6,3068.0,2.0,1.0,0.0,1890.0,Yarra,Northern Metropolitan,-37.78353,144.97991000000005,
9543,Footscray,1,u,240000.0,5.1,3011.0,1.0,1.0,1.0,1970.0,Maribyrnong,Western Metropolitan,-37.78778,144.89037,46.0
9544,Footscray,3,u,855000.0,5.1,3011.0,3.0,2.0,2.0,,Maribyrnong,Western Metropolitan,-37.80443,144.90642,
9545,Footscray,1,u,310000.0,5.1,3011.0,1.0,1.0,0.0,1888.0,Maribyrnong,Western Metropolitan,-37.80376,144.89862,53.0
9546,Footscray,2,h,910000.0,5.1,3011.0,2.0,1.0,0.0,,Maribyrnong,Western Metropolitan,-37.79592,144.88595,
9547,Forest Hill,3,h,1177000.0,15.4,3131.0,3.0,2.0,2.0,,Whitehorse,Eastern Metropolitan,-37.83771,145.16416,
9548,Forest Hill,3,h,1131000.0,15.4,3131.0,3.0,1.0,2.0,,Whitehorse,Eastern Metropolitan,-37.84188,145.16982,
9549,Gisborne,3,h,540000.0,45.9,3437.0,3.0,1.0,2.0,1930.0,Macedon Ranges,Northern Victoria,-37.48701,144.58567,110.0
9550,Gladstone Park,5,h,691000.0,12.9,3043.0,5.0,2.0,3.0,1975.0,Hume,Western Metropolitan,-37.68329,144.89302,221.0
9551,Gladstone Park,5,h,675000.0,12.9,3043.0,5.0,2.0,2.0,,Hume,Western Metropolitan,-37.68302,144.89327,
9552,Gladstone Park,5,h,660000.0,12.9,3043.0,5.0,2.0,1.0,,Hume,Western Metropolitan,-37.6852,144.89853,
9553,Glen Iris,4,h,2305000.0,7.3,3146.0,4.0,1.0,3.0,,Stonnington,Southern Metropolitan,-37.86024000000001,145.04674,
9554,Glen Iris,2,h,1650000.0,7.3,3146.0,2.0,1.0,2.0,1928.0,Boroondara,Southern Metropolitan,-37.85671,145.0604,
9556,Glen Waverley,3,h,1900000.0,16.7,3150.0,3.0,1.0,0.0,,Monash,Eastern Metropolitan,-37.88351,145.15714,
9557,Glen Waverley,5,h,2650000.0,16.7,3150.0,6.0,3.0,2.0,1960.0,Monash,Eastern Metropolitan,-37.87853,145.15542,119.0
9558,Glen Waverley,3,t,655000.0,16.7,3150.0,3.0,2.0,2.0,2002.0,Monash,Eastern Metropolitan,-37.89873,145.15072,133.0
9559,Glen Waverley,3,h,1550000.0,16.7,3150.0,3.0,2.0,2.0,1980.0,Monash,Eastern Metropolitan,-37.88255,145.14727,181.0
9560,Glen Waverley,4,h,1715000.0,16.7,3150.0,4.0,1.0,2.0,,Monash,Eastern Metropolitan,-37.86924000000001,145.16471,
9561,Glenroy,3,h,780000.0,11.2,3046.0,3.0,1.0,2.0,1960.0,Moreland,Northern Metropolitan,-37.69795,144.94285,131.27
9562,Glenroy,2,u,422000.0,11.2,3046.0,2.0,1.0,1.0,1980.0,Moreland,Northern Metropolitan,-37.70972,144.91109,
9563,Glenroy,4,h,780000.0,11.2,3046.0,4.0,1.0,3.0,1960.0,Moreland,Northern Metropolitan,-37.70159,144.93948,133.0
9564,Gowanbrae,4,h,945000.0,12.9,3043.0,4.0,2.0,4.0,2000.0,Moreland,Western Metropolitan,-37.70626,144.89551,210.0
9565,Greenvale,4,h,645000.0,20.4,3059.0,3.0,2.0,2.0,2000.0,Hume,Northern Metropolitan,-37.6499,144.9013,154.0
9566,Hadfield,3,h,785000.0,11.2,3046.0,3.0,1.0,1.0,,Moreland,Northern Metropolitan,-37.70342,144.94574,
9567,Hadfield,3,h,810000.0,11.2,3046.0,3.0,1.0,2.0,,Moreland,Northern Metropolitan,-37.71236,144.94332,
9568,Hallam,3,h,601000.0,32.3,3803.0,3.0,2.0,4.0,1995.0,Casey,South-Eastern Metropolitan,-38.00305,145.2729,167.87
9569,Hampton,3,u,970000.0,13.8,3188.0,3.0,2.0,2.0,2005.0,Bayside,Southern Metropolitan,-37.93538,145.00224,99.0
9570,Hampton,2,u,805000.0,13.8,3188.0,2.0,1.0,2.0,,Bayside,Southern Metropolitan,-37.93387,145.00226999999995,
9571,Hampton,3,h,2120000.0,13.8,3188.0,3.0,1.0,3.0,1934.0,Bayside,Southern Metropolitan,-37.93649,145.01107,
9572,Hampton,3,h,2100000.0,13.8,3188.0,3.0,2.0,1.0,1990.0,Bayside,Southern Metropolitan,-37.93739,145.00513,
9573,Hawthorn,2,u,762000.0,5.3,3122.0,2.0,1.0,1.0,1970.0,Boroondara,Southern Metropolitan,-37.81857,145.01703999999995,
9574,Hawthorn,4,h,2053000.0,5.3,3122.0,4.0,3.0,2.0,,Boroondara,Southern Metropolitan,-37.81691,145.03721000000004,
9576,Hawthorn,1,u,375000.0,5.3,3122.0,1.0,1.0,1.0,1970.0,Boroondara,Southern Metropolitan,-37.82538,145.02546,53.0
9577,Hawthorn,2,u,525000.0,5.3,3122.0,2.0,1.0,1.0,,Boroondara,Southern Metropolitan,-37.827,145.02563,
9578,Hawthorn,2,u,1080000.0,5.3,3122.0,2.0,2.0,2.0,2000.0,Boroondara,Southern Metropolitan,-37.82712,145.02427,136.0
9579,Hawthorn East,3,h,2225000.0,6.2,3123.0,3.0,1.0,2.0,1920.0,Boroondara,Southern Metropolitan,-37.81724000000001,145.05688,
9580,Hawthorn East,5,h,2855000.0,6.2,3123.0,5.0,3.0,2.0,2000.0,Boroondara,Southern Metropolitan,-37.81936,145.05131,274.0
9582,Hawthorn East,6,h,2200000.0,6.2,3123.0,6.0,3.0,3.0,,Boroondara,Southern Metropolitan,-37.8351,145.05542,
9583,Heathmont,3,h,655000.0,21.3,3135.0,3.0,1.0,1.0,,Maroondah,Eastern Metropolitan,-37.82327,145.24982,
9584,Heathmont,3,t,670000.0,21.3,3135.0,3.0,2.0,1.0,,Maroondah,Eastern Metropolitan,-37.82365,145.24001,
9585,Heidelberg,4,t,828000.0,8.9,3084.0,4.0,2.0,2.0,2000.0,Banyule,Eastern Metropolitan,-37.74352,145.08082,140.0
9586,Heidelberg,4,h,1230000.0,8.9,3084.0,4.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.74863,145.07202,237.0
9587,Heidelberg Heights,3,h,590000.0,8.8,3081.0,3.0,1.0,2.0,1950.0,Banyule,Eastern Metropolitan,-37.7368,145.05048,105.0
9588,Highett,3,h,1155000.0,16.0,3190.0,3.0,2.0,1.0,,Bayside,Southern Metropolitan,-37.95378,145.03267,
9589,Highett,4,h,1220000.0,16.0,3190.0,4.0,1.0,2.0,,Bayside,Southern Metropolitan,-37.94578,145.03564,
9590,Highett,2,h,548000.0,16.0,3190.0,2.0,1.0,1.0,1970.0,Bayside,Southern Metropolitan,-37.95037,145.03473,
9591,Hillside,6,h,935000.0,18.0,3037.0,6.0,4.0,2.0,,Melton,Western Metropolitan,-37.68178,144.73779,
9592,Hoppers Crossing,3,h,555000.0,18.4,3029.0,3.0,2.0,4.0,,Wyndham,Western Metropolitan,-37.86659,144.69959,115.0
9593,Hoppers Crossing,3,h,535000.0,18.4,3029.0,3.0,1.0,2.0,,Wyndham,Western Metropolitan,-37.8688,144.68768,
9594,Huntingdale,3,h,1093800.0,12.3,3166.0,3.0,1.0,2.0,,Monash,Southern Metropolitan,-37.90805,145.10683999999995,180.0
9595,Huntingdale,4,h,1145000.0,12.3,3166.0,4.0,1.0,2.0,1960.0,Monash,Southern Metropolitan,-37.90822,145.11146000000005,151.0
9596,Ivanhoe East,2,h,1853000.0,7.8,3079.0,2.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.77521,145.05426,
9597,Keilor Downs,3,h,550000.0,15.5,3038.0,3.0,1.0,4.0,1978.0,Brimbank,Western Metropolitan,-37.72343,144.81411,183.97
9598,Keilor East,4,h,1120000.0,11.7,3033.0,4.0,2.0,2.0,,Moonee Valley,Western Metropolitan,-37.73514,144.87143999999995,
9599,Keilor East,3,h,1001000.0,11.7,3033.0,3.0,1.0,2.0,,Moonee Valley,Western Metropolitan,-37.73137,144.86882,
9600,Keilor Park,3,h,690000.0,10.4,3042.0,3.0,1.0,2.0,,Brimbank,Western Metropolitan,-37.72529,144.85682,
9601,Kensington,2,h,1070000.0,3.4,3031.0,2.0,1.0,0.0,,Melbourne,Northern Metropolitan,-37.79882,144.92745,
9602,Kensington,2,u,730000.0,3.4,3031.0,2.0,2.0,1.0,2010.0,Melbourne,Northern Metropolitan,-37.79561,144.93499,90.0
9603,Kensington,1,u,392000.0,3.4,3031.0,1.0,1.0,1.0,2001.0,Melbourne,Northern Metropolitan,-37.78993,144.92306000000005,60.0
9604,Kensington,2,h,1150000.0,3.4,3031.0,2.0,1.0,0.0,1890.0,Melbourne,Northern Metropolitan,-37.79067,144.92844,95.0
9605,Kensington,4,h,1415000.0,3.4,3031.0,4.0,2.0,0.0,1982.0,Melbourne,Northern Metropolitan,-37.7916,144.92855,96.0
9606,Kensington,1,u,370000.0,3.4,3031.0,1.0,1.0,1.0,2011.0,Melbourne,Northern Metropolitan,-37.79122,144.93175,
9608,Kew,3,t,1375000.0,5.4,3101.0,3.0,3.0,3.0,,Boroondara,Southern Metropolitan,-37.80506,145.05223999999995,
9609,Kew East,3,h,1975000.0,7.3,3102.0,3.0,2.0,4.0,,Boroondara,Southern Metropolitan,-37.7921,145.0507,
9610,Kingsbury,5,h,1250000.0,12.1,3083.0,5.0,3.0,2.0,,Darebin,Northern Metropolitan,-37.71499,145.02966999999995,40.0
9611,Kingsville,2,h,735000.0,6.4,3012.0,2.0,1.0,1.0,,Maribyrnong,Western Metropolitan,-37.80635,144.8845,
9612,Lalor,3,h,638000.0,16.3,3075.0,3.0,1.0,2.0,1965.0,Whittlesea,Northern Metropolitan,-37.67304,145.03396999999995,130.0
9613,Lalor,3,h,716000.0,16.3,3075.0,3.0,1.0,4.0,,Whittlesea,Northern Metropolitan,-37.67388,145.02069,
9614,Langwarrin,2,u,400000.0,41.0,3910.0,2.0,1.0,1.0,2012.0,Frankston,Eastern Victoria,-38.16439,145.1978,
9615,Lower Plenty,5,h,800000.0,14.6,3093.0,5.0,2.0,2.0,,Banyule,Eastern Metropolitan,-37.72754000000001,145.11021000000005,
9616,Maidstone,2,t,505500.0,6.4,3012.0,2.0,1.0,1.0,2014.0,Maribyrnong,Western Metropolitan,-37.77824,144.87427,
9617,Malvern East,4,h,2520000.0,8.4,3145.0,4.0,3.0,4.0,1910.0,Stonnington,Southern Metropolitan,-37.87605,145.05563,325.0
9618,Maribyrnong,1,u,301000.0,4.3,3032.0,1.0,1.0,1.0,1972.0,Maribyrnong,Western Metropolitan,-37.76878,144.89197,45.0
9619,McKinnon,3,u,960000.0,11.4,3204.0,3.0,2.0,3.0,,Glen Eira,Southern Metropolitan,-37.90958,145.03371,
9620,Melbourne,2,u,740000.0,0.0,3000.0,2.0,1.0,1.0,1999.0,Melbourne,Northern Metropolitan,-37.81317,144.95452,113.0
9621,Melton,4,h,420000.0,31.7,3337.0,4.0,2.0,2.0,2004.0,Melton,Western Victoria,-37.69159000000001,144.5864,199.5
9622,Melton South,3,h,419000.0,29.8,3338.0,3.0,1.0,3.0,,Melton,Western Victoria,-37.70478,144.57211,
9623,Mentone,3,t,1051000.0,20.0,3194.0,3.0,2.0,2.0,1980.0,Kingston,South-Eastern Metropolitan,-37.97889,145.0745,141.0
9624,Mentone,4,h,1700000.0,20.0,3194.0,4.0,2.0,2.0,,Kingston,South-Eastern Metropolitan,-37.98035,145.05593000000005,
9625,Mentone,2,u,525000.0,20.0,3194.0,2.0,1.0,1.0,,Kingston,South-Eastern Metropolitan,-37.99121,145.06458,
9626,Mentone,2,u,660000.0,20.0,3194.0,2.0,1.0,1.0,1990.0,Kingston,South-Eastern Metropolitan,-37.98558,145.05966,300.0
9627,Mentone,2,u,455000.0,20.0,3194.0,2.0,1.0,1.0,1970.0,Kingston,South-Eastern Metropolitan,-37.97946,145.07166999999995,
9628,Mernda,3,h,517000.0,25.9,3754.0,3.0,2.0,4.0,,Whittlesea,Northern Metropolitan,-37.60697,145.09208,
9629,Mernda,4,h,596000.0,25.9,3754.0,4.0,2.0,2.0,,Whittlesea,Northern Metropolitan,-37.61133,145.0945,
9630,Middle Park,4,h,2500000.0,3.0,3206.0,4.0,3.0,1.0,,Port Phillip,Southern Metropolitan,-37.84807,144.96017,
9631,Mill Park,4,h,865000.0,17.9,3082.0,4.0,2.0,2.0,2013.0,Whittlesea,Northern Metropolitan,-37.65478,145.05199,236.0
9632,Mitcham,4,h,1302000.0,17.2,3132.0,4.0,1.0,1.0,1950.0,Whitehorse,Eastern Metropolitan,-37.81235,145.19756,160.0
9633,Mitcham,3,t,800000.0,17.2,3132.0,3.0,2.0,2.0,2010.0,Whitehorse,Eastern Metropolitan,-37.82158,145.21129,130.0
9634,Moonee Ponds,3,h,1850000.0,6.2,3039.0,3.0,2.0,2.0,1950.0,Moonee Valley,Western Metropolitan,-37.76086,144.90497,203.0
